screen_name,date,tweet,likes,retweets 
chrisnelder,2020-03-04 17:23:50,"This is one of the hardest and most important topics we've ever tackled on @TransitionShow, and goes far beyond the #RCP85isBollox debate. Do give it a listen! https://t.co/aoq4W2KJnT",12,2
chrisnelder,2020-03-03 21:46:11,@alexqgb https://t.co/EZGIwKaW6K,0,0
chrisnelder,2020-03-03 21:02:27,"@hausfath @MichaelWWara I think you're right. Nothing harder than disrupting your own business. Very few successful historical examples of that, and a whole lotta failures...",6,0
chrisnelder,2020-03-03 21:01:26,"@MichaelWWara Well, I don't know about fancy landfills, but there definitely is useful transferrable knowledge from offshore O&amp;G operations to offshore wind (and floating solar).",5,0
chrisnelder,2020-03-03 20:18:43,@mims @ranimolla So what can you tell? https://t.co/oyedpI8YMk,3,0
chrisnelder,2020-03-03 20:13:33,🤣 🤣 🤣 https://t.co/aonB9GFXJt,2,0
chrisnelder,2020-03-03 20:12:52,@GASolarNews Niiiiice!,1,0
chrisnelder,2020-03-03 04:44:54,"@BFNagy @jgkoomey I really wish people would stop calling ground-source heat pumps ""geothermal."" It's confusing, because geothermal is a very different technology. Esp. when directly comparing ground-source to air-source heat pumps. #petpeeve",5,0
chrisnelder,2020-03-03 02:07:57,"@Noahpinion Falsehood flies, and the Truth comes limping after it.",1,0
chrisnelder,2020-03-02 23:51:25,@eschor No vamos Klobuchamos.,1,0
chrisnelder,2020-03-02 23:24:00,"Excellent...although in truth, there's *always* ""another chance to protect"" as long as you keep winning... https://t.co/tCCjdorBk5",7,1
chrisnelder,2020-03-02 22:31:59,@pachacuti1 Indeed. Imagine somebody actually committing $33bn to...whatever it is you're imagining!,1,0
chrisnelder,2020-03-02 22:26:30,"@alexqgb “The only thing we have to fear is fear itself.” - FDR

""Ask not what your country can do for you, ask what you can do for your country."" - JFK

""Bing bong bing bing bing"" - DJT

""All men and women are created by...go the...you know, you know the thing."" - JB",1,0
chrisnelder,2020-03-02 20:54:33,"Yow. I believe that's whatcha call ""all-in."" https://t.co/yBXv0w5bAB",32,6
chrisnelder,2020-03-02 20:37:26,@evcricket LOL,0,0
chrisnelder,2020-03-02 19:58:32,@kileykroh @Adam_S_James Yeah but we knew him when...,0,0
chrisnelder,2020-03-02 19:47:21,"@thomas_overton Easily the most entertaining third-party candidate in living memory... and dammit, he was so right. Even the supply chain worries we have right now over China and coronavirus probably wouldn't be a problem if we had stopped offshoring manufacturing as he insisted.",2,0
chrisnelder,2020-03-02 19:31:53,@thomas_overton Oh wow. I forgot about all that!,0,0
chrisnelder,2020-03-02 19:24:49,"@changeist But only because ""First!"" is so passé.",0,0
chrisnelder,2020-03-02 19:21:19,@Ben_Geman Glad that's not my beat!,0,0
chrisnelder,2020-03-02 19:20:06,@changeist Someone else said that too... I will have to look that up.,0,0
chrisnelder,2020-03-02 19:10:31,"@LarryChretien My memory is a bit fuzzy on that one... will have to look, thanks.",1,0
chrisnelder,2020-03-02 19:07:57,"@_NGall Really? I don't remember that, I'll have to go look it up... Thanks.",1,0
chrisnelder,2020-03-02 19:07:16,"@jslovegrove Good effort, but Glenn is dead. However, the co-author of that song, Jackson Browne, is still alive and kicking and might be available for gubernatorial duties.",0,0
chrisnelder,2020-03-02 19:04:19,"Has anyone ever ""suspended"" a campaign and then resumed it? Ever?",7,0
chrisnelder,2020-03-02 18:10:07,@ThorburnToronto @TransitionShow Thanks Craig - it's on the list!,1,0
chrisnelder,2020-03-02 17:16:36,@RickardonSports Related: https://t.co/rQZukQBwR6,0,0
chrisnelder,2020-03-02 17:10:17,@RickardonSports That also ended.,0,0
chrisnelder,2020-03-02 16:34:56,@gregorylent But which one weighs more? https://t.co/YRjatpPiJi,0,0
chrisnelder,2020-03-02 16:17:21,@RickardonSports The 1918 pandemic? Yes. Yes it is.,5,0
chrisnelder,2020-03-02 03:37:22,"Fascinating story about how tiny Gunnison, Colorado managed to avoid getting hit with the Spanish flu pandemic of 1918 by quarantining itself for four months. https://t.co/oFOrGpd8vw",13,4
chrisnelder,2020-03-02 01:15:57,"Shot: Ep. 115 of @TransitionShow: https://t.co/TrGIeW2Kjs

Chaser: 👇 https://t.co/qX1yV9Z6pR",3,1
chrisnelder,2020-03-01 22:28:00,"@zuper_zan @NobleIdeas @cody_a_hill @benserrurier @Atomicrod @RichardMeyerDC Yes, nuke proponents have a long, long, long list of ""coulds."" I don't care. I only care about what IS. Right now. On a fully transparent basis. Somebody wake me when SMRs get there.",2,0
chrisnelder,2020-03-01 22:26:04,"@NobleIdeas @cody_a_hill @zuper_zan @benserrurier @Atomicrod @RichardMeyerDC Probably, even though it's irrelevant, because only wind &amp; solar will get built (because current gen of nukes costs too much, and next gen doesn't exist so we have no idea what it costs...and if they told you what it costs, would you believe them?)",0,0
chrisnelder,2020-03-01 21:58:35,"@NobleIdeas @cody_a_hill @zuper_zan @benserrurier @Atomicrod @RichardMeyerDC I have no expectation for newbuild nukes of any variety in the US so I don't care what they call it - what actually gets built in the foreseeable future will be wind &amp; solar. But MIT is a nuke shop and ""carbon free"" probably does sell better in the policy arena.",1,0
chrisnelder,2020-03-01 20:45:04,@cleantechinv @ramez So what is the right way to calculate it?,0,0
chrisnelder,2020-03-01 20:16:56,"@ramez Not my area of expertise so I'm not entirely sure what to make of this, but this says the correct mortality rate is 7%. https://t.co/wbDbzVQsvh 

https://t.co/qfQ2XEm7XU",2,0
chrisnelder,2020-03-01 18:19:44,@ranimolla https://t.co/LDI5aAwhlH,0,0
chrisnelder,2020-03-01 04:33:13,@andygadiel White Noise,3,0
chrisnelder,2020-03-01 00:38:56,"@Statisco_uk And we now have solar + storage plants around the world coming in at $30-35/MWh. (e.g., https://t.co/17ehYyw14y) That's competitive with basically everything.",1,0
chrisnelder,2020-03-01 00:36:44,"@Statisco_uk No. System balancing is done at the system level, not the generator level, and always has been. No generator is up 100% of the time. The system always balances everything, including 2 GW nuke plants when they go down. Nothing different about RE.",6,1
chrisnelder,2020-03-01 00:34:39,"@cody_a_hill @benserrurier @RichardMeyerDC Sure sure...sucks for them... but until they actually stop building it, is that a problem?",2,0
chrisnelder,2020-02-29 22:21:18,"@Statisco_uk Right. None of the examples you cited have grids that are 100% powered by any one thing (again, I'm not sure what you mean by ""stands on its own feet""). And while there are some very flawed models that say RE-heavy grids require 100% contingency, there is no evidence that's true.",1,0
chrisnelder,2020-02-29 21:35:59,"@Statisco_uk Not sure what you mean by that. No single source of power generation ""stands on its own feet,"" ever. The grid has always been supplied by a balanced mix of resources.",0,0
chrisnelder,2020-02-29 21:33:55,"@Ben_Geman @Ed_Crooks So...you're saying that there's something to be desired conceptually in a story about a deaf, dumb, and blind kid who takes LSD, becomes a pinball champion, starts a religious cult, then leaves the cult and becomes an introvert? Man. Tough crowd.",2,0
chrisnelder,2020-02-29 21:03:42,"@TammyJoHays Not sure how you got from ""Germany has one of the most renewable and stable grids in the world"" to ""renewables are flawless and have no issues"" but whatever.",0,0
chrisnelder,2020-02-29 20:40:28,"@TammyJoHays And yet, German consumers pay power bills about equal to those of US consumers, because their systems are so much more efficient. So nobody minds. Why should you?",5,1
chrisnelder,2020-02-29 20:17:00,"@benserrurier @RichardMeyerDC 2010: Solar is too expensive. It will drive up grid power prices and impose unfair cost burdens on the poor! 

2020: Solar is too cheap. It will make it impossible to add more even cheaper solar and storage! 

2030: Why did anyone ever think deflationary solar would be a problem?",10,0
chrisnelder,2020-02-29 19:56:14,@TammyJoHays In the world? Incorrect.,0,0
chrisnelder,2020-02-29 18:37:47,"And the grid didn't go down. In fact, with ~14 mins of interruption per year https://t.co/diwj1X4rIP 
it's one of the most stable grids in the world. https://t.co/MoNZVFbzO8 https://t.co/e8OIwmUfyP",46,14
chrisnelder,2020-02-29 18:07:04,"Thanks to the sharp eye of @MateoCrosby, this deserves a correction. That tweet by the @bothourly was sent at midnight, so of course there was no solar. TEP expects renewables to be &gt; 28%of its retail sales in 2021. https://t.co/Ps1a7D3tC7 https://t.co/yBXhrTkctu",3,1
chrisnelder,2020-02-29 18:00:58,"@Sustainable2050 As of 5.5 years ago, yes. But that follows a looooong history of right-wing local opposition to anything related to energy transition.",1,0
chrisnelder,2020-02-29 17:48:15,@Sustainable2050 In a word...right-wing politics.,1,0
chrisnelder,2020-02-29 07:10:30,"And that's the town I grew up in, folks. 286 days of sunshine a year. Still mostly coal. 🤦‍♂️ https://t.co/iJWdJoXJBr",29,2
chrisnelder,2020-02-29 01:11:24,"@TanujDeora @RabagoEnergy @UtilityDive I am a hophead. Strictly IPAs for me. So I wouldn't have an opinion on that either way. IPA is way better than any other style, in my not-so-humble opinion.",1,0
chrisnelder,2020-02-29 01:05:25,@TanujDeora @RabagoEnergy @UtilityDive Can't argue with that.,0,0
chrisnelder,2020-02-29 00:46:03,"@TanujDeora @RabagoEnergy @UtilityDive Presidential budget proposals aren't worth the paper they're printed on. But of course you knew that. Unless you have other data to present, pretty sure coal spending is not increasing.",0,0
chrisnelder,2020-02-29 00:41:39,"@TanujDeora @RabagoEnergy @UtilityDive Whose spending? DOEs? Data &amp; source, please?",0,0
chrisnelder,2020-02-28 23:38:51,"@Cedders68 @jgkoomey @AukeHoekstra Whether he closed it or Twitter did, if in fact Twitter locked him out, that seems wrong.",0,0
chrisnelder,2020-02-28 23:37:08,"@jgkoomey @AukeHoekstra At the end of that Forbes post: ""I have been locked out from Twitter for sharing some of the information from the hacked Skeptical Science discussions."" Currently, his account ""doesn't exist.""",1,0
chrisnelder,2020-02-28 23:34:17,"@jgkoomey @AukeHoekstra I don't know anything about how or why Twitter made this decision, but on the face of it, this looks wrong.",0,0
chrisnelder,2020-02-28 21:48:43,"Great thread, and for the record, @jritch is a personal hero of mine too. He pitched me on creating @TransitionShow and as its producer, made it all possible. He changed my life and now he's changing the world. https://t.co/j57BGCAwv1",10,2
chrisnelder,2020-02-28 19:28:04,"@Smaczni I chose my words carefully. Meeting with Chatterjee was a statement of fact, not an assertion. 😉",1,0
chrisnelder,2020-02-28 17:14:24,@ranimolla https://t.co/iWmcfWf6sw,2,0
chrisnelder,2020-02-28 16:37:25,"@CostaSamaras @russellgold For sure. And as marine power devices go, looks like it would have a pretty minimal environmental impact. Engineering paper here: https://t.co/UhamoeA4aI",4,0
chrisnelder,2020-02-28 16:34:35,"Every assertion in this tweet is wrong, but good effort, senator from coal country. https://t.co/Q1nCMNQo5D",42,6
chrisnelder,2020-02-28 16:29:32,"@CostaSamaras @russellgold Also, downthread: https://t.co/6kxFgl264w",2,0
chrisnelder,2020-02-28 16:28:44,"@CostaSamaras @russellgold That appears to be the ""prototype"" referenced here, dating back to 2009, with a nameplate of... 50 kW. https://t.co/Bty4RvkJ37

https://t.co/DQ3grpgDVK",4,0
chrisnelder,2020-02-27 23:18:33,@stevenplace So...not Kudlow?,1,0
chrisnelder,2020-02-26 18:18:03,"Yowsa. An historic event, right there. https://t.co/nobOUAphDv",51,14
chrisnelder,2020-02-25 23:49:04,"@gilbeaq @Noahpinion Personally, I'm thinking about story arcs over much longer timescales...",1,0
chrisnelder,2020-02-25 23:48:17,@thejdmorris @ivanlpenn Perhaps @russellgold as well...,1,0
chrisnelder,2020-02-25 23:46:49,@ramez @jgkoomey @colinmckerrache I do wonder how many people parroting this line about rare earth shortages realize that they're just parroting oil industry propaganda and that there's no there there.,5,2
chrisnelder,2020-02-25 23:43:47,"Well we haven't run out of @TransitionShow subscriptions yet, so there's still time. It's super easy. Start here: https://t.co/uMO0gMK8QZ https://t.co/U2PrAkzndE",1,0
chrisnelder,2020-02-25 23:40:00,"@Noahpinion I'm still waiting for someone to write up a unified theory about why so many countries are drifting to the jingoistic right, at the same time and often in the same way (consider the uncanny parallels between Johnson &amp; Trump the past few years). It's not a coincidence.",9,0
chrisnelder,2020-02-25 21:20:58,"@mims Unless Wilhite also insists that we say ""giraffic interchange format,"" I ain't havin' it.",2,0
chrisnelder,2020-02-25 20:02:24,"@ElectronComm Well when we get to 2022, let's see what that cost is and then see who's buying. ;-)",3,0
chrisnelder,2020-02-25 19:18:10,"Read this thread. Oz is a harbinger of things to come. Then listen to the current @TransitionShow episode https://t.co/TrGIeW2Kjs with @kmac, which is all about this. https://t.co/HfpFZoYw9i",14,5
chrisnelder,2020-02-25 17:48:36,"@Noahpinion I'm an energy/climate guy, so that's my bias, but seems to me that India has an opportunity here to generate significant new economic activity around creating new industries that develop &amp; deploy climate solutions. Its industrial sector is too attached to mining &amp; FF.",1,0
chrisnelder,2020-02-25 17:33:43,"@ElephantEating @mtaylor_nz @The_Albatross The special coarse-weave cloth I use to separate loaves of bread and keep them warm while they rise is also known as a ""couche."" Although I realize that helps you not at all.",2,0
chrisnelder,2020-02-25 17:29:53,"tl;dr: subprime mortgages. 

An unexpected factor for those of us looking for explanations of the slowdown in India's electricity demand (with attendant declines in coal demand and emissions!) https://t.co/H7OTOse8ZY",3,0
chrisnelder,2020-02-25 16:25:28,"@weegee56 @KendraWrites @CelloMomOnCars @jgkoomey The carpet cleaner I hired via Yelp told me that all the vendors who respond to a customer RFQ have to pay Yelp $20, whether they get the business or not, and the vendors have to pay lots of other fees to Yelp. Kills their margin. Better to use Google to ask for quotes, he said.",1,0
